No,Kategori,Nama_Tempat,Alamat,Latitude,Longitude,No_Telp,Harga,Jumlah_Kamar,Jumlah_bed,Fasilitas,Keunggulan,Instagram,Website,Traveloka,Tiket,Booking,Agoda,Trip,OYO,Reddoorz,Traveloka_link,Tiket_link,Booking_link,Agoda_link,Trip_link,OYO_link,Reddoorz_link,Bintang
177,Homestay,griya bestari,"Jl. Wilis Gg. VI No.4, Sisir, Kec. Batu, Kota Batu, Jawa Timur 65314",-7.870126173,112.5318273,0857-9096-0804,1.085.159,3,3,"Smart TV 42"", karaoke, BBQ, dapur, Wi-Fi gratis, parkir gratis, dan balkon.",,,,0,1,0,1,0,0,0,,https://www.tiket.com/hotel/indonesia/griya-bestari-807001752216585873,,https://www.agoda.com/id-id/griya-bestari/hotel/malang-id.html?cid=1844104,,,,
178,Homestay,omah etan batu ,"Jl. WR. Supratman No.61, Sisir, Kec. Batu, Kota Batu, Jawa Timur 65314",-7.873596036,112.5255433,"0812-3945-4410, 85649929612",180.000 - 216.000,9,9,"Wi-Fi gratis, sarapan, share kitchen, hot water, share refrigerator, parkir, dan shower.",,"https://www.instagram.com/omahetan/
https://www.instagram.com/omahetan.batu/?hl=am-et ",,1,0,0,0,0,0,0,https://www.traveloka.com/id-id/hotel/detail?spec=25-07-2025.26-07-2025.1.1.HOTEL.3000020000591.Omah%20Etan%20Batu.2&contexts=%7B%22accessCode%22%3A%2290975GHAD1305desktop%22%2C%22metasearchRequestId%22%3A%22b6bcfb1e-1093-4ce1-815c-ab8b663e5404%22%2C%22inventoryRateKey%22%3A%22povEwB3ZzsU2C6pd%2B6MdU13LUNuufACdbU0usK5vg0eumEowapF%2FSv5epEr6b1A0fwxXnYiRzoxM4HX9sDmt9%2FAm1AYn3MeGz8Xcpq5hCtgkoYhCABuc4UBUJdDpIzcBkjYFe7E9Hsd3uMKwzSkUl5pNkVNrbZlWauR9OJSMSOgTUF8uPIIQL0rCSb9XNHrUK7iWremM%2BSLJvzQkGG7SNo%2BbdPKyeEcnUCrwiPsukDU4xJaQCNZd7Dm9H%2BzKz3SoHlBcSNHFk%2B6M%2Bed81rVbweEHGIhg0KJ7gZAJpw17ItAcEtGPm1fxqcNnBgMR8yyWfr0JetwTLoAw%2BDUqcOVIe7lS81%2FL314%2BEun2%2FX6YDWjHWF0oikqVBbEeaqI7v8GTcobv2sM7J0Fdi71F%2BMaPuJZ%2F4BcR1dMJZnHguitAKG52oXq3NKH%2BUBSfYHlHmQ50mEAQvSMnVoIA9pZMtQ8Zeysw8W1okYhx17mwgsTYuDua6RjhZ%2B%2F6QV25zuEEdvqmefho0o7KgbsmK2jlIeR2OjRtcdHHo%2FAWwEPDHg90N1R9O21BdVMumhKJ1LZWTYhAqtovf7l7Wh6O7acT8Ie56zkjUbMpMwoD8bDdfSrNvYejJhdEEziI4Xl3iRJYHk49zVKWfYDUVqNo%2FAall9xaEz3iwxadcp8AyOukUTKVDraGyJGZ%2Bw8PUGYGN4%2B3URbtxfH2bKUpSjEuA6nReUpwnv1H0sWhzdbH7%2B0Rtsh724%2FjPt0yluV7LIE%2BO9WApLmPlfxQK1kTlJUI3DHN0EvwNELADmhuhvMZhbVXxqvvmjb36jgruoUXlXJglH4Qjx1rUVyY4QHyTIIsa4hJL78hBhnsuGjNIa8TFVFxXBKa3rThY8Q89DAb2xlIP5cy2xPvFnSk625XvNS6hBLsZ3JeRqFpSIX%2BydxacpJb7fXWYX8FDI48cQyH6O3OVzhb24gzcJ%2FJYIM2%2F9fBKqcy%2BrP7mgMmsNgE5A%2FxX1rjv9cExpsDj81nSjvKB9OxX3wkaihtZ3%2FXEnHEIKy%2Bb3iYUE%2FWJCfmvOnWmmT6rzhQgLpio78S9ndw6WWAqPyT0aQiHHd0IRSv7uPgFxQgvikV8AlnkUXFKpC7%2FbMNa9pcSR%2F41Ua9uj3nQ2wHzK3xcydn5K%2BaRCg6gbeG0xZpeyAoHMjANNEh%2FG4qwiA7azEsdUjhpr%2FN3vK4ePm17INbotrMMqbAH9DrM9wEjAj7UGk%2BLfXBEb8l39GYUH7q4l31W7btXN8%3D%22%7D&loginPromo=1&prevSearchId=1837858553183886654&mToken=Pwa6JSbybtz1i75xGIFvxI4MVSsz%2FSndnzNBJtRqz3N9kDCbljSOOjUjR9oobRM6Jze9Ij52eA5x7BV2X9nsSg%3D%3D&metasearchRateId=IDUsers,,,,,,,
179,Homestay,Twin Pillars Guest House Syariah,"Jl. Minsuarso No.21, Sisir, Kec. Batu, Kota Batu, Jawa Timur 65314",-7.875042128,112.5263308,0821-4151-2663,,10,11,"Wi-Fi gratis, parkir gratis, kamar mandi pribadi (di beberapa kamar), bak mandi (di beberapa kamar), ruang rapat, shower, AC, lemari es, dapur (di beberapa kamar), fasilitas ramah difabel, layanan kamar, dan resepsionis.",,,,1,1,0,1,0,0,0,https://www.traveloka.com/id-id/hotel/indonesia/twin-pillars-guesthouse-syariah-9000001071304,https://www.tiket.com/hotel/indonesia/twin-pillars-guesthouse-syariah-506001654854347817,,https://www.agoda.com/id-id/twin-pillars-guesthouse-syariah/hotel/malang-id.html?countryId=192&finalPriceView=1&isShowMobileAppPrice=false&cid=-999&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2025-07-25&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=IDR&isFreeOccSearch=false&los=1&searchrequestid=bed667a3-823a-4376-8949-6c4152947132&ds=vllg8bMDOCC8XJe7,,,,
180,Homestay,OYO 354 32 Guest House,"Jl. Suropati No.32, Ngaglik, Kec. Batu, Kota Batu, Jawa Timur 65311",-7.87421285,112.5207003,"81231661216, (021) 29707601",114.000 - 503.000,8,12,"Wi-Fi gratis, parkir gratis, jemputan bandara (biaya tambahan), AC, resepsionis 24 jam, ruang keluarga, penitipan barang, layanan kamar, layanan binatu, kamar bebas asap rokok, meja, TV, ruang TV, parkir berjaga, area bebas asap rokok, teras rooftop, area merokok, teras, parkir gratis di tempat, kamar keluarga, shower, kamar mandi pribadi, TV layar datar, TV kabel, dan pemandangan kota.",,,,1,0,1,1,0,1,0,https://www.traveloka.com/id-id/hotel/indonesia/oyo-354-32-guest-house-3000020012974,,https://www.booking.com/hotel/id/32-guest-house.id.html?aid=356980&label=gog235jc-1FCAsoaEIOMzItZ3Vlc3QtaG91c2VIElgDaGiIAQGYARK4ARfIAQzYAQHoAQH4AQKIAgGoAgO4Av3N_MMGwAIB0gIkYTlmOWI0ZmEtYjYzOS00NTc1LTg0MjAtOTgyNzBiYzM4MmQw2AIF4AIB&sid=5efc070815cedccc354adf76c7b90825&age=0&all_sr_blocks=398402009_409829606_2_0_0&checkin=2025-07-25&checkout=2025-07-26&dest_id=-2672159&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&highlighted_blocks=398402009_409829606_2_0_0&hpos=1&matching_block_id=398402009_409829606_2_0_0&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=398402009_409829606_2_0_0__12346700&srepoch=1753163521&srpvid=f081293f6dde1114&type=total&ucfs=1&activeTab=photosGallery,https://www.agoda.com/id-id/oyo-354-32-residence/hotel/malang-id.html?cid=1844104&ds=gJ%2BnUP%2BNGm%2FDClzl,,https://www.oyorooms.com/id/48848/?utm_source=Google_gmb_ID&utm_medium=Organic&utm_campaign=ID_MLG008&latitude=-7.87421&longitude=112.5206&locale=id,,
181,Homestay,BaliKu Guest House,"jl. Abdul Gani Atas No.32, Ngaglik, Kec. Batu, Kota Batu, Jawa Timur 65311",-7.881278422,112.5201406,"8124971750,(0341) 512020 ",,16,22,"Resepsionis 24 jam, area bebas asap rokok, area merokok, Wi-Fi gratis, parkir gratis, early check-in, bellboy, keamanan 24 jam, staf multibahasa, meja, TV, shower, teras atau balkon, kamar mandi dengan shower, alat pemanas, akses internet, kunci kedua pada jendela, layanan kamar, laundry, penitipan bagasi/barang, dan penyewaan mobil.",,,,1,1,0,1,0,0,0,https://www.traveloka.com/id-id/hotel/indonesia/baliku-guest-house-3000010002418?clickref=1100lAAfupbG&utm_id=6wVpZzyA&campaign_id=1100l6465&partner_id=1100l12126&gad_source=1,https://www.tiket.com/hotel/indonesia/baliku-guest-house-412001639107248891,,https://www.agoda.com/id-id/baliku-guest-house/hotel/malang-id.html?cid=1844104&ds=j75s0U%2FQIz0R%2Fy9g,,,,
182,Homestay,sahar backpaker,"jalan Moch Sahar No.10 Gang III, Ngaglik, Batu, kota batu, jawa timur 65314",-7.875764936,112.5242676,"81337556425, 62822-5781-8987",70.000 - 164.000,4,4,Wi-Fi gratis dan sarapan.,,https://www.instagram.com/saharbackpackerhostel/,,1,0,0,0,0,0,0,https://www.traveloka.com/id-id/hotel/detail?spec=25-07-2025.26-07-2025.1.1.HOTEL.3000010040226.Sahar%20Backpacker.2&contexts=%7B%22accessCode%22%3A%2290975GHAD1305desktop%22%2C%22metasearchRequestId%22%3A%22470226f0-360e-4175-8a63-84d34dba8308%22%2C%22inventoryRateKey%22%3A%22povEwB3ZzsU2C6pd%2B6MdUxPQfH0zjQrhnrQN8muKP1mcJ%2Bb8uDrQFMC3G8R8yr8HfwxXnYiRzoxM4HX9sDmt9%2FAm1AYn3MeGz8Xcpq5hCtgkoYhCABuc4UBUJdDpIzcBkjYFe7E9Hsd3uMKwzSkUl5pNkVNrbZlWauR9OJSMSOhqSdeRrOIJdiNjtKln2V621PkbOEaXxf7IUWBWlT0npilByeKd1a%2FVjTvXA5cd5%2FOGIFYfPTL%2FgTaueMOlH5gBZbKgQmrqg8k7rqNokP6bn9ao9jFCECphesPE%2BoPJTsF147SddMndpmbTlnHrsojJemCaHzo8ZKwlr895cwQsTphAEL0jJ1aCAPaWTLUPGXsqug4zrC87OJUsXyJ4b5Rv2iYOhS4wSOTQGzyJ%2FN8%2Bm0Gmb3UOlN0uD7%2FMrpBj8gp6PSSnlypkdMDDukIcvXAplJc%2FKJGLIg1FIl5ukBP%2B6wBsJyp0PuEqO07PVihJKl3tuwgueMJh9ZBAdZUyF5bbzsmfLCKjFY0CGq8UPdBUkMK%2FKllRbjT2kMb79GeMhm535mv0WuHIlwIJoCRiuNMQfNKkhSsCPNWxgjJFxai09xOr7KcQspSvMX5zMox4Ei70h8K1ksh3D%2BJZ%2BCnuzDQjuDjJj9Cwcx1NIu2b7JcoIoTpgRjmZk%2FB%2Bx%2FVsvqazU2ieBLWXUbPvudiOWm5cfFd9P9cmB8lnJPD57L%2BHY2TOZPunDspM6y1%2BXUvGkVYjPoo3NaOI15oqNg4tyEwoSKLDeDusr9%2FkMVDSp1aqi2Kvuame0UnupydsqAaOQ%2BdoxR7y9lYiTUlU7qZDaAwgDCLpHNJWdQQ0E7Hip%2BEAHv8XpdpfaAqnnzJX6xewlKC17ffL5t1HdKQtVEwsrKcffjPDDcuCeYyIwtYjMP5LHiao0kSvAFuHEhp%2Fxrhwu8DvJ9kMQ4H%2B9I1cAA1Xw7m9VrfTxPA1HEgrC0sYmyJkW9q7%2FafAbI8ZsLUTuaPqNk8GC7130Viae0frs7E9JuiHR%2BAcyelLIC8PX6XV06rRS30zKNWL4JDOyxgbKJnPkf%2B8R0CTn%2BP9FwgB9Oal5SwzAogM1fXTpYuCehU7r5zJmn9xelFHgPTueH3dCfZnipji9gF8Y%2Fapmb5DGXhK7QMM8GQE%2BZ4QkqBJpjxjuYoLKnwoxAnZhyeLkAWC80fril32j9rZyIEpH2BVS5%2BQBlabcZUqVJxUHQcw%2BZscSSpvpFJIA%3D%3D%22%7D&loginPromo=1&prevSearchId=1837860687521541162&mToken=Pwa6JSbybtz1i75xGIFvxI4MVSsz%2FSndnzNBJtRqz3OaMmPwTE0VF87HbYC1y2GOWXJbEjVLzy23AdrtW6rrpQ%3D%3D&metasearchRateId=IDUsers,,,,,,,
183,Homestay,RedDoorz @ WR. Supratman Batu,"Jl. WR. Supratman No.39, Ngaglik, Kec. Batu, Kota Batu, Jawa Timur 65314",-7.873538794,112.5241966,"83824701794, 0895-4173-00072",130.000 - 181.000,10,10,"Wi-Fi gratis, layanan kamar, kamar bebas rokok, shower, TV kabel, resepsionis 24 jam, dan layanan kebersihan harian.",,,,0,1,1,0,0,0,1,,https://www.tiket.com/hotel/indonesia/reddoorz-wr-supratman-batu-603001677728150379?hotelID=0a1d65c4-f984-4892-9591-466aa393eb8f&checkin=2025-07-22&checkout=2025-07-23&adult=2&country=ID&device=desktop&isAat=true&utm_source=google-hotel&utm_term=0a1d65c4-f984-4892-9591-466aa393eb8f&utm_medium=aff-meta&utm_campaign=Google-Hotel-0023-B2B-none-hotel&utm_external=aff,https://www.booking.com/hotel/id/oyo-90175-tl-guest-house.id.html?aid=2127680&label=metagha-link-LUID-hotel-6966995_dev-desktop_los-1_bw-0_dow-Tuesday_defdate-1_room-0_gstadt-2_rateid-dg_aud-0_gacid-_mcid-50_bc-AGpO0w_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20250722_ppt-GBdB&sid=5efc070815cedccc354adf76c7b90825&all_sr_blocks=696699503_375405958_0_0_0_839190&checkin=2025-07-22&checkout=2025-07-23&dest_id=6966995&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&highlighted_blocks=696699503_375405958_0_0_0_839190&hpos=1&matching_block_id=696699503_375405958_0_0_0_839190&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=696699503_375405958_0_0_0_839190_18120100&srepoch=1753163849&srpvid=b72a29c1cfd5004d&type=total&ucfs=1&,,,,https://www.reddoorz.com/id-id/hotel/indonesia/batu/batu/ngaglik/reddoorz-wr-supratman-batu?utm_source=google&utm_medium=mybusiness&utm_campaign=webclick,
184,Homestay,amaranta guest house,"Jalan Melati Kavling Atas No. 15, Songgokerto, Kec. Batu, Kota Batu, Jawa Timur 65312",-7.868395179,112.5061715,"8123305403, 0815-5655-6907",491.500 - 570.000,8,8,"Ruang merokok, ruang tamu, Wi-Fi gratis, restoran, penitipan bagasi, dan resepsionis 24 jam.",,https://www.instagram.com/amaranta_guest_house/,,1,1,1,1,0,0,0,https://www.traveloka.com/id-id/hotel/indonesia/amaranta-guest-house-3000020012753?clickref=1100lAAeWRWk&utm_id=6wVpZzyA&campaign_id=1100l6465&partner_id=1101l345763&gad_source=1,https://www.tiket.com/hotel/indonesia/amaranta-guest-house-108001534490380918,https://www.booking.com/hotel/id/amaranta-guest-house.id.html?aid=356980&label=gog235jc-1FCAsoaEIUYW1hcmFudGEtZ3Vlc3QtaG91c2VIElgDaGiIAQGYARK4ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvXV4cMGwAIB0gIkY2FkYWMyOWEtNzI1Ny00ODA5LWJmYWQtMWFhZmI5Y2ViMjBj2AIF4AIB&sid=5efc070815cedccc354adf76c7b90825&age=0&all_sr_blocks=0_0_2_0_0&checkin=2025-07-25&checkout=2025-07-26&dest_id=-2672159&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&highlighted_blocks=0_0_2_0_0&hpos=1&matching_block_id=0_0_2_0_0&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=0_0_2_0_0__52304102&srepoch=1752722169&srpvid=577f16fb883c1278&type=total&ucfs=1&,https://www.agoda.com/id-id/amaranta-guest-house/hotel/malang-id.html?cid=1844104,,,,
185,Homestay,Pondok Gruduk Rejeki,"Jl. Rambutan No.13, Songgokerto, Kec. Batu, Kota Batu, Jawa Timur 65312",-7.86270745,112.4936991,0813-3451-6921,,4,4,,,,,0,0,0,0,0,0,0,,,,,,,,
186,Homestay,Djanur Homestay,"Jl. Arumdalu, Songgokerto, Kec. Batu, Kota Batu, Jawa Timur 65312",-7.864302279,112.494501,"85604616518, 0858-1504-9092",,6,6,,,,,0,0,0,0,0,0,0,,,,,,,,
187,Homestay,"Wisma ""Dwi Putra""","Jl. Rambutan No.02, Songgokerto, Kec. Batu, Kota Batu, Jawa Timur 65312",-7.863989553,112.4944564,0813-3384-2466,,7,7,,,,,0,0,0,0,0,0,0,,,,,,,,
188,Homestay,Pondok Andini,"Jl. Jeruk No.6 C, Songgokerto, Kec. Batu, Kota Batu, Jawa Timur 65312",-7.863496314,112.4943863,0813-3468-7032,,5,5,,,,,0,0,0,0,0,0,0,,,,,,,,
189,Homestay,PONDOK ANUGRAH,"Jl. Rambutan No.11, Songgokerto, Kec. Batu, Kota Batu, Jawa Timur 65312",-7.86252094,112.4925029,81235229968,,3,3,,,,,0,0,0,0,0,0,0,,,,,,,,
190,Homestay,shakila guest house,"Jl. Arumdalu No.179, Songgokerto, Kec. Batu, Kota Batu, Jawa Timur 65312",-7.863823536,112.5037878,0823-3299-2916,125.744 - 1.600.000,27,27,"Wi-Fi gratis, parkir gratis, restoran, AC, bebas asap rokok, resepsionis 24 jam, dapur, ruang keluarga.",,,https://shakilabatu.com/,1,1,1,1,0,0,0,https://www.traveloka.com/id-id/hotel/detail?spec=25-07-2025.26-07-2025.1.1.HOTEL.3000010004877.Shakila%20Guest%20House.2&contexts=%7B%22accessCode%22%3A%2290975GHAD1305desktop%22%2C%22metasearchRequestId%22%3A%228ea117b2-e7a0-472f-9472-78127032e696%22%2C%22inventoryRateKey%22%3A%22povEwB3ZzsU2C6pd%2B6MdU2B9D%2BXTtnp8xBPheXkh8zfuSbH0j9iTzeWudc6j8rB5fwxXnYiRzoxM4HX9sDmt9%2FAm1AYn3MeGz8Xcpq5hCtgkoYhCABuc4UBUJdDpIzcBkjYFe7E9Hsd3uMKwzSkUl5pNkVNrbZlWauR9OJSMSOg3Ecwbn2%2F2IuOUXTOX6qJUpD%2BBOy0OkU8bRX2gGdZPZI%2BbdPKyeEcnUCrwiPsukDU4xJaQCNZd7Dm9H%2BzKz3SoHlBcSNHFk%2B6M%2Bed81rVbweEHGIhg0KJ7gZAJpw17ItAcEtGPm1fxqcNnBgMR8yyWfr0JetwTLoAw%2BDUqcOVIe7lS81%2FL314%2BEun2%2FX6YDWjHWF0oikqVBbEeaqI7v8GTcobv2sM7J0Fdi71F%2BMaPuJZ%2F4BcR1dMJZnHguitAKG52oXq3NKH%2BUBSfYHlHmQ50mEAQvSMnVoIA9pZMtQ8Zeysw8W1okYhx17mwgsTYuDua6RjhZ%2B%2F6QV25zuEEdvqmefho0o7KgbsmK2jlIeR2OjRtcdHHo%2FAWwEPDHg90N1R9O21BdVMumhKJ1LZWTYhAqtovf7l7Wh6O7acT8Ie56zkjUbMpMwoD8bDdfSrNvYejJhdEEziI4Xl3iRJYHk49Az27Z1pwj8m%2BElAgWVy8%2FCTCmUQ4IgCzAc66UD6yGyMRNwsM%2FLaczZ4m9O1wDbrkxfH2bKUpSjEuA6nReUpwnnje1JkIlqE%2BPx2SFmTGGUqtzNgBVBUaFxdXa73JQNTxlfxQK1kTlJUI3DHN0EvwNELADmhuhvMZhbVXxqvvmjb36jgruoUXlXJglH4Qjx1rUVyY4QHyTIIsa4hJL78hBhnsuGjNIa8TFVFxXBKa3rThY8Q89DAb2xlIP5cy2xPvFnSk625XvNS6hBLsZ3JeRqFpSIX%2BydxacpJb7fXWYX%2BgJfANNB7AUBKbQsawJF8kcJ%2FJYIM2%2F9fBKqcy%2BrP7mlbtT0MEfiSZ6lEU%2BeAmmzbbpmonUg7%2FB6aibAiVQ7mgFm70ZB1oDO8dyNmvil19WL4TKDxhi28XvPIBlSgaP10S9ndw6WWAqPyT0aQiHHd0IRSv7uPgFxQgvikV8AlnkUXFKpC7%2FbMNa9pcSR%2F41Ua9uj3nQ2wHzK3xcydn5K%2BaRCg6gbeG0xZpeyAoHMjANNEh%2FG4qwiA7azEsdUjhpr%2FN3vK4ePm17INbotrMMqbAH9DrM9wEjAj7UGk%2BLfXBEb8l39GYUH7q4l31W7btXN8%3D%22%7D&loginPromo=1&prevSearchId=1837876528439916719&mToken=Pwa6JSbybtz1i75xGIFvxI4MVSsz%2FSndnzNBJtRqz3M22M8CNJoRJBbQOf2tFup6YQ2Sv0wkNbqvPfDpEzTBJA%3D%3D&metasearchRateId=IDUsers,https://www.tiket.com/hotel/indonesia/shakila-guest-house-batu-108001534490328523,https://www.booking.com/hotel/id/shakila-guest-house-kota-batu.id.html?aid=1893449&label=metagha-link-LUID-hotel-13629252_dev-desktop_los-1_bw-8_dow-Friday_defdate-0_room-0_gstadt-2_rateid-public_aud-0_gacid-21404703723_mcid-50_bc-AM%243RA_ppa-0_clrid-0_ad-1_gstkid-0_checkin-20250725_ppt-B_lp-2360_r-9316836136913832952&sid=5efc070815cedccc354adf76c7b90825&all_sr_blocks=1362925201_408586582_2_0_0&checkin=2025-07-25&checkout=2025-07-26&dest_id=13629252&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&highlighted_blocks=1362925201_408586582_2_0_0&hpos=1&matching_block_id=1362925201_408586582_2_0_0&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=1362925201_408586582_2_0_0__20475000&srepoch=1752735649&srpvid=e211314b4f55036f&type=total&ucfs=1&,https://www.agoda.com/id-id/shakila-guest-house/hotel/malang-id.html?countryId=192&finalPriceView=1&isShowMobileAppPrice=false&cid=1917614&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2025-07-25&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=IDR&isFreeOccSearch=false&los=1&searchrequestid=a502925d-f9a7-4d2c-8896-5b63153cc79c&ds=urprpHwLBgE%2B7oAp,,,,
191,Homestay,Homestay Sekar Gambir,"Jl. Indragiri Gg. 6 No.120, Sumberejo, Kec. Batu, Kota Batu, Jawa Timur 65318",-7.858745022,112.5081181,0813-1688-3471,223.181 - 742.603,9,15,"Wi-Fi gratis, parkir gratis, AC, TV, ruang tamu, ruang merokok, layanan makan pribadi, bathtub & shower, lemari es, teras atau balkon, dapur bersama, kebun, layanan kebersihan harian, layanan binatu (dry cleaning).",,,https://sekargambirhomestay-bke.zoombookdirect.com/search/2025-07-25/2025-07-26/rooms/1/adults/2?channel=google-pre-pay&adType=0&utm_campaign=,0,1,1,1,0,0,0,,https://www.tiket.com/hotel/indonesia/sekar-gambir-homestay-302001581391813965?hotelID=82db53db-37a1-43ce-92cb-3c59eddaedf7&checkin=2025-07-25&checkout=2025-07-26&adult=2&country=ID&device=desktop&isAat=true&utm_source=google-hotel&utm_term=82db53db-37a1-43ce-92cb-3c59eddaedf7&utm_medium=prf-ppc&utm_campaign=%5BMSA%5D-21472895668&utm_external=prf&gad_source=1&gad_campaignid=21472895668&gclid=CjwKCAjw4efDBhATEiwAaDBpboyhTs832T0464lGX633KPSqonJJm9LFHyz4c3WE-cfuIuRPZn9PzRoCQbsQAvD_BwE,https://www.booking.com/hotel/id/sekargambir-homestay.id.html?aid=1893449&label=metagha-link-LUID-hotel-3975276_dev-desktop_los-1_bw-7_dow-Friday_defdate-0_room-0_gstadt-2_rateid-public_aud-0_gacid-21404703723_mcid-50_bc-ADyobA_ppa-0_clrid-0_ad-1_gstkid-0_checkin-20250725_ppt-CgB_lp-2360_r-13960277587526402490&sid=5efc070815cedccc354adf76c7b90825&all_sr_blocks=397527601_123191160_0_0_0_618922&checkin=2025-07-25&checkout=2025-07-26&dest_id=3975276&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&highlighted_blocks=397527601_123191160_0_0_0_618922&hpos=1&matching_block_id=397527601_123191160_0_0_0_618922&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=397527601_123191160_0_0_0_618922_27785500&srepoch=1752834732&srpvid=bc624a0d744a0a2b&type=total&ucfs=1&,https://www.agoda.com/id-id/sekar-gambir-homestay/hotel/malang-id.html?countryId=192&finalPriceView=1&isShowMobileAppPrice=false&cid=1918349&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2025-07-25&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=IDR&isFreeOccSearch=false&los=1&searchrequestid=e03fca43-3fee-4fd9-a6a2-773ca3d8bcb0&ds=pSLJh%2B8MFWlEpPOL,,,,
192,Homestay,homestay sakinah,"Jl. Cemara Kipas No 106, Sidolamulyo, Kota Wisata Batu, Sidomulyo, Kec. Batu, Kota Batu, Jawa Timur 65317",-7.849419443,112.5222835,"85331977088, 0857-5555-4072",350.000 - 2.500.000,5,5,"Kamar mandi dengan bathtub, ruang pertemuan, ruang sholat, TV, welcome drink, dapur lengkap beserta peralatan, sarapan pagi, Wi-Fi, 5 kamar khusus keluarga (4 di lantai atas, 1 di lantai bawah), kamar mandi dalam dan luar (tergantung kelas kamar), serta air mandi hangat dengan shower.",,,https://homestaysakinah.wordpress.com/,0,0,0,0,0,0,0,,,,,,,,
193,Homestay,wisma wisata wiratama,"Jl. Raya Dieng No.9, Sidomulyo, Kec. Batu, Kota Batu, Jawa Timur 65317",-7.862213707,112.5289745,0877-7160-7080 ,200.000 - 300.000,12,12,"Wi-Fi gratis, sarapan berbayar, restoran, pemesanan tempat makan, layanan kamar, penyewaan perahu gratis, penitipan bagasi, parkir gratis, layanan membangunkan, resepsionis 24 jam, AC, TV kabel, meja, kamar mandi, TV, AC, ruang dansa, kamar terhubung, dan teras.",,https://www.instagram.com/wismawisatawiratama/,,1,0,0,0,0,0,0,https://www.traveloka.com/en-en/hotel/indonesia/wisma-wisata-wiratama-9000000924723,,,,,,,
194,Homestay,ameswari homestay,"Jl. Raya Tlekung No.38, Tlekung, Kec. Junrejo, Kota Batu, Jawa Timur 65327",-7.912192254,112.5380992,85156673120,,3,15,,,,,0,0,0,0,0,0,0,,,,,,,,
195,Homestay,ayma homestay,"Jl. Raya Tlekung, Tlekung, Kec. Junrejo, Kota Batu, Jawa Timur 65327",-7.910007121,112.5378855,"81515619247, 0817-7238-9420",,3,3,"Ruang keluarga, alat pemanas, area bebas asap rokok, kolam renang outdoor, teras, karaoke, ruang TV, parkir berjaga, meja, shower, dan Wi-Fi gratis.",,,,1,0,0,0,0,0,0,https://www.traveloka.com/id-id/hotel/indonesia/ayma-homestay-9000003269496,,,,,,,
196,Homestay,D'Limasan Cafe & Eatery,"Jl. Raya Tlekung No.178, Tlekung, Kec. Junrejo, Kota Batu, Jawa Timur 65327",-7.915995745,112.5413183,"811360292, 0859-0001-3853	",,15,15,"TV kabel, water heater, shower, lemari pakaian, restoran, area BBQ, meja kerja, area luar ruangan, area merokok, taman, kafe, pembuat kopi/teh, kamar bebas rokok, Wi-Fi gratis, parkir, perlengkapan mandi, ramah anak, minuman selamat datang, balkon/teras, kipas angin, pemandangan terbaik, dan tidak menerima hewan peliharaan.",,https://www.instagram.com/dlimasanbatu/,,0,0,0,0,0,0,0,,,,,,,,
197,Homestay,OYO 1689 Sumber Urip Family Homestay Syariah,"Jl. Raya Tlekung No.138, Kel. Tlekung, Kec. Junrejo, Batu, Malang, Indonesia, 65327",-7.915313078,112.5378914,82245703574,,11,11,"Wi-Fi gratis, resepsionis 24 jam, kebun, layanan kamar, layanan binatu, penyewaan mobil, kamar bebas asap rokok, dan layanan kebersihan harian.",,,,1,1,0,0,0,0,0,https://www.traveloka.com/en-en/hotel/indonesia/oyo-1689-sumber-urip-family-homestay-syariah-9000000426268,https://www.tiket.com/hotel/indonesia/oyo-1689-sumber-urip-family-homestay-syariah-807001752215360258,,,,,,
